Location Description,Node Id,Sample Time,Onboard Temperature, Onboard Battery,Channel,Sensor Model,Sensor Type,Offset,Value,Units,
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 2:05,29.61,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.625,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 2:20,29.29,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.631,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 2:35,29.29,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.628,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 2:50,29.13,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.63,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 3:05,28.34,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.631,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 3:20,28.02,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.629,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 3:35,28.34,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.629,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 3:50,28.02,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.63,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 4:05,27.86,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.633,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 4:20,26.59,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.63,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 4:35,25.95,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.631,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 4:50,25.79,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.632,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 5:05,25.48,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.632,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 5:20,25.79,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.623,V,1
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 5:35,25.79,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.632,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 5:50,25.95,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.625,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 6:05,26.11,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.625,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 6:20,25.64,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.629,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 6:35,25.64,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.629,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 6:50,25.79,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.625,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 7:00,25.64,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.629,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 7:15,26.11,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.628,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 7:30,26.11,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.628,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 7:45,26.75,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.629,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 8:00,26.91,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.627,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 8:15,26.91,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.629,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 8:30,27.86,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.625,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 8:45,28.34,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.629,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 9:00,29.13,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.625,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 9:15,29.61,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.628,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 9:30,29.93,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.627,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 9:45,30.88,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.631,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 10:00,31.83,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.625,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 10:15,33.11,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.626,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 10:30,33.58,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.624,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 10:45,34.38,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.626,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 11:00,33.74,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.625,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 11:15,33.9,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.626,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 11:30,34.38,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.626,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 11:45,34.7,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.625,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 12:00,34.38,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.625,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 12:15,34.7,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.625,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 12:30,34.54,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.625,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 12:45,33.58,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.629,V,1
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 13:00,33.58,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.629,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 13:15,33.9,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.629,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 13:30,34.38,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.629,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 13:45,34.54,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.624,V,1
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 14:00,34.54,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.628,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 14:15,35.01,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.627,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 14:30,35.17,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.625,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 14:45,35.17,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.624,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 15:00,34.22,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.629,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 15:15,34.06,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.628,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 15:30,34.06,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.627,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 15:45,34.22,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.625,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 16:00,34.06,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.629,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 16:15,33.74,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.629,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 16:30,33.74,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.626,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 16:45,33.42,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.625,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 17:00,32.95,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.628,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 17:15,32.15,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.626,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 17:30,31.36,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.627,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 17:45,31.04,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.63,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 18:00,29.77,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.629,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 18:15,27.23,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.635,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 18:30,26.75,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.636,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 18:45,26.11,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.636,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 19:00,26.27,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.631,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 19:15,26.43,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.633,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 19:30,26.59,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.635,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 20:00,26.59,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.632,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 21:45,25.95,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.629,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 22:00,25.95,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.633,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 22:15,26.11,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.636,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 22:30,26.11,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.636,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 22:45,26.11,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.633,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 23:00,26.43,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.633,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 23:15,25.95,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.633,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 23:30,26.27,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.631,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/27/2025 23:45,25.64,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.633,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 0:00,25.64,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.634,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 0:15,25.64,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.634,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 0:30,25.64,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.634,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 0:45,25.48,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.634,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 1:00,25.48,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.636,V,1
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 1:15,25.64,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.635,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 1:30,25.79,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.633,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 1:45,25.64,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.635,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 2:00,25.79,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.63,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 2:15,25.48,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.635,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 2:30,25.79,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.634,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 2:45,25.64,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.637,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 3:00,25.48,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.635,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 3:15,25.64,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.637,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 3:30,25.64,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.633,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 3:45,25.48,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.636,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 4:00,25.95,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.635,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 4:15,25.79,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.63,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 4:30,25.48,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.636,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 4:45,25.79,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.634,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 5:00,25.48,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.636,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 5:15,25.64,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.632,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 5:30,25.48,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.633,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 5:45,25.79,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.635,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 6:00,25.79,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.635,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 6:15,25.79,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.633,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 6:30,26.27,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.633,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 6:45,26.11,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.631,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 7:00,26.75,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.633,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 7:15,26.75,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.635,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 7:30,26.75,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.633,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 7:45,27.7,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.632,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 8:00,27.7,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.633,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 8:15,28.66,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.631,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 8:30,29.45,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.63,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 8:45,30.56,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.63,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 9:00,31.2,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.63,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 9:15,31.52,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.63,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 9:30,32.79,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.627,V,1
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 9:45,33.11,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.63,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 10:00,34.54,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.62,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 10:15,35.01,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.627,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 10:30,32.95,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.631,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 10:45,31.99,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.629,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 11:00,33.58,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.626,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 11:15,34.06,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.628,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 11:30,36.6,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.625,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 23:00,30.09,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.625,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 23:15,29.93,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.625,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 23:30,29.61,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.629,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/28/2025 23:45,29.93,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.627,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/29/2025 0:00,29.61,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.625,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/29/2025 0:15,29.61,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.628,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/29/2025 0:30,29.45,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.631,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/29/2025 0:45,29.77,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.626,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/29/2025 1:00,29.45,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.626,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/29/2025 1:15,29.45,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.628,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/29/2025 1:30,29.29,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.625,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/29/2025 1:45,29.93,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.627,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/29/2025 2:00,29.29,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.628,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/29/2025 2:15,28.66,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.629,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/29/2025 2:30,28.81,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.627,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/29/2025 2:45,28.66,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.627,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/29/2025 3:00,28.34,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.631,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/29/2025 3:15,28.66,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.629,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/29/2025 3:30,28.34,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.631,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/29/2025 3:45,28.5,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.628,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/29/2025 4:00,28.18,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.633,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/29/2025 4:15,28.02,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.633,V,0
IX-Tilt-Demo 3,00:1B:C5:0A:A0:01:B8:41,9/29/2025 4:30,28.18,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.627,V,0
